direction,ligand,receptor,sender,receiver,ligand_normal,ligand_disease,receptor_normal,receptor_disease,score_normal,score_disease,delta,delta_log2
lung->heart,CCL2,CCR2,endothelial cell of lymphatic vessel,cardiac fibroblast,0.0,0.0,0.0861052494644583,0.0782930414940857,0.0,0.0,0.0,0.0
lung->heart,CCL2,CCR2,endothelial cell of lymphatic vessel,cardiac endothelial cell,0.0,0.0,0.0621067020452313,0.0638661073208372,0.0,0.0,0.0,0.0
lung->heart,CCL2,CCR2,endothelial cell of lymphatic vessel,cardiac macrophage,0.0,0.0,0.0136910619532242,0.0132557443034377,0.0,0.0,0.0,0.0
lung->heart,CXCL8,CXCR1,"CD4-positive, alpha-beta T cell",cardiac fibroblast,0.0069010946847153,0.0122844659749503,0.000462732745203,0.0004911057166432,3.1933624883644326e-06,6.032971466208145e-06,2.8396089778437123e-06,0.7460268171043721
lung->heart,CXCL8,CXCR1,"CD4-positive, alpha-beta T cell",cardiac endothelial cell,0.0069010946847153,0.0122844659749503,0.000726590019252,0.0007830603640388,5.014266519827225e-06,9.619478398366854e-06,4.605211878539629e-06,0.820252199491994
lung->heart,CXCL8,CXCR1,natural killer cell,cardiac fibroblast,0.0264276183037138,0.0259320473374092,0.000462732745203,0.0004911057166432,1.2228924366855582e-05,1.2735376691666228e-05,5.064523248106465e-07,0.0542007147406658
lung->heart,CXCL8,CXCR1,natural killer cell,cardiac endothelial cell,0.0264276183037138,0.0259320473374092,0.000726590019252,0.0007830603640388,1.9202043692080044e-05,2.030635842830312e-05,1.1043147362230778e-06,0.0767827890762755
lung->heart,CXCL8,CXCR1,capillary endothelial cell,cardiac fibroblast,0.0311077049756767,0.0275776571211382,0.000462732745203,0.0004911057166432,1.4394553720361122e-05,1.354354506381968e-05,-8.510086565414438e-07,-0.0820410686019579
lung->heart,CXCL8,CXCR1,capillary endothelial cell,cardiac endothelial cell,0.0311077049756767,0.0275776571211382,0.000726590019252,0.0007830603640388,2.2602547957162607e-05,2.159497022461577e-05,-1.0075777325468364e-06,-0.062940954876562
lung->heart,CXCL8,CXCR1,macrophage,cardiac fibroblast,0.0003512065751287,0.0015315779686354,0.000462732745203,0.0004911057166432,1.625147826426978e-07,7.521666958817746e-07,5.896519132390768e-07,0.5918909733681802
lung->heart,CXCL8,CXCR1,macrophage,cardiac endothelial cell,0.0003512065751287,0.0015315779686354,0.000726590019252,0.0007830603640388,2.551831921842508e-07,1.1993180016734508e-06,9.441348094892e-07,0.8091582812369473
lung->heart,CXCL8,CXCR1,"CD8-positive, alpha-beta T cell",cardiac fibroblast,0.0128084382933411,0.013328372477119,0.000462732745203,0.0004911057166432,5.92688381324146e-06,6.545639917064318e-06,6.187561038228582e-07,0.1234367801602964
lung->heart,CXCL8,CXCR1,"CD8-positive, alpha-beta T cell",cardiac endothelial cell,0.0128084382933411,0.013328372477119,0.000726590019252,0.0007830603640388,9.306483426146824e-06,1.0436920203977576e-05,1.130436777830754e-06,0.15014643877737
lung->heart,CXCL8,CXCR1,monocyte,cardiac fibroblast,0.0026976920816675,0.0039307227446242,0.000462732745203,0.0004911057166432,1.2483104626625375e-06,1.930400410424768e-06,6.820899477622302e-07,0.3822565413361876
lung->heart,CXCL8,CXCR1,monocyte,cardiac endothelial cell,0.0026976920816675,0.0039307227446242,0.000726590019252,0.0007830603640388,1.960116141554821e-06,3.0779931833410218e-06,1.1178770417862005e-06,0.4622055820019762
lung->heart,CXCL8,CXCR1,fibroblast,cardiac fibroblast,0.026098443700651,0.0229789277447403,0.000462732745203,0.0004911057166432,1.2076604499129224e-05,1.1285082777775196e-05,-7.91521721354027e-07,-0.0900803972716956
lung->heart,CXCL8,CXCR1,fibroblast,cardiac endothelial cell,0.026098443700651,0.0229789277447403,0.000726590019252,0.0007830603640388,1.8962868710903392e-05,1.799388752501767e-05,-9.689811858857222e-07,-0.0717838386210849
lung->heart,CXCL8,CXCR1,conventional dendritic cell,cardiac fibroblast,0.0140506584862248,0.0137354841034577,0.000462732745203,0.0004911057166432,6.501699773241215e-06,6.745574764071205e-06,2.438749908299894e-07,0.0461547730414698
lung->heart,CXCL8,CXCR1,conventional dendritic cell,cardiac endothelial cell,0.0140506584862248,0.0137354841034577,0.000726590019252,0.0007830603640388,1.0209068220009469e-05,1.0755713182302791e-05,5.466449622933227e-07,0.0686957097049632
lung->heart,CXCL8,CXCR1,mast cell,cardiac fibroblast,0.0185670859876945,0.0134439168815298,0.000462732745203,0.0004911057166432,8.591598669506792e-06,6.6023844345966286e-06,-1.9892142349101637e-06,-0.3353193142264674
lung->heart,CXCL8,CXCR1,mast cell,cardiac endothelial cell,0.0185670859876945,0.0134439168815298,0.000726590019252,0.0007830603640388,1.3490659365252618e-05,1.0527398447358176e-05,-2.963260917894441e-06,-0.3300562868898528
lung->heart,CXCL8,CXCR1,pulmonary alveolar type 2 cell,cardiac fibroblast,0.031672374849805,0.0343039951506132,0.000462732745203,0.0004911057166432,1.4655844961349949e-05,1.6846888122170005e-05,2.1910431608200564e-06,0.1889711659953057
lung->heart,CXCL8,CXCR1,pulmonary alveolar type 2 cell,cardiac endothelial cell,0.031672374849805,0.0343039951506132,0.000726590019252,0.0007830603640388,2.3012831451876488e-05,2.6862098930624423e-05,3.849267478747935e-06,0.2144984166122198
lung->heart,CXCL8,CXCR1,vein endothelial cell,cardiac fibroblast,0.0448266172921085,0.0366531867080072,0.000462732745203,0.0004911057166432,2.074274367774338e-05,1.8000589525496376e-05,-2.7421541522470027e-06,-0.1944898216369031
lung->heart,CXCL8,CXCR1,vein endothelial cell,cardiac endothelial cell,0.0448266172921085,0.0366531867080072,0.000726590019252,0.0007830603640388,3.257057272127532e-05,2.8701657726754268e-05,-3.868914994521053e-06,-0.1766536961017424
lung->heart,CXCL8,CXCR1,lung multiciliated epithelial cell,cardiac fibroblast,0.0362076876063782,0.029582030508311,0.000462732745203,0.0004911057166432,1.675448268355346e-05,1.4527904292547892e-05,-2.2265783910055668e-06,-0.1933201938060278
lung->heart,CXCL8,CXCR1,lung multiciliated epithelial cell,cardiac endothelial cell,0.0362076876063782,0.029582030508311,0.000726590019252,0.0007830603640388,2.6308144434988915e-05,2.316451557884493e-05,-3.143628856143984e-06,-0.1764412139020305
lung->heart,CXCL8,CXCR1,smooth muscle cell,cardiac fibroblast,0.0220386938445197,0.0304621500796861,0.000462732745203,0.0004911057166432,1.019802530336392e-05,1.4960136045379856e-05,4.762110742015936e-06,0.5112286041315267
lung->heart,CXCL8,CXCR1,smooth muscle cell,cardiac endothelial cell,0.0220386938445197,0.0304621500796861,0.000726590019252,0.0007830603640388,1.6013094984778595e-05,2.38537023308036e-05,7.840607346025007e-06,0.546815162025352
lung->heart,CXCL8,CXCR1,endothelial cell,cardiac fibroblast,0.0369534279598316,0.0827383792533821,0.000462732745203,0.0004911057166432,1.7099561164515636e-05,4.063329103713697e-05,2.3533729872621336e-05,1.201782886781772
lung->heart,CXCL8,CXCR1,endothelial cell,cardiac endothelial cell,0.0369534279598316,0.0827383792533821,0.000726590019252,0.0007830603640388,2.6849991932761624e-05,6.478914537813381e-05,3.793915344537219e-05,1.2401726621247382
lung->heart,CXCL8,CXCR1,B cell,cardiac fibroblast,0.0301271513213256,0.0241227890798439,0.000462732745203,0.0004911057166432,1.394081943606439e-05,1.184683961849182e-05,-2.0939798175725703e-06,-0.2178457821001357
lung->heart,CXCL8,CXCR1,B cell,cardiac endothelial cell,0.0301271513213256,0.0241227890798439,0.000726590019252,0.0007830603640388,2.189008745857005e-05,1.8889599998493822e-05,-3.000487460076229e-06,-0.2027087128654179
lung->heart,CXCL8,CXCR1,pulmonary alveolar type 1 cell,cardiac fibroblast,0.0319309467366976,0.0865815928551411,0.000462732745203,0.0004911057166432,1.4775494640404088e-05,4.252071520724208e-05,2.7745220566837997e-05,1.4640170240302597
lung->heart,CXCL8,CXCR1,pulmonary alveolar type 1 cell,cardiac endothelial cell,0.0319309467366976,0.0865815928551411,0.000726590019252,0.0007830603640388,2.32007072041518e-05,6.779861362020608e-05,4.459790641605428e-05,1.5073302858643098
lung->heart,CXCL8,CXCR1,club cell,cardiac fibroblast,0.0505028577250164,0.052777361426316,0.000462732745203,0.0004911057166432,2.336932599569536e-05,2.5919263905813147e-05,2.549937910117788e-06,0.1435726109905247
