disease,ligand,receptor,sender,receiver,mean_ligand,mean_receptor,score
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",vein endothelial cell,0.020963314920663834,1.3018479347229004,0.02729104831814766
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",vein endothelial cell,0.020963314920663834,0.14101922512054443,0.002956230426207185
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",vein endothelial cell,0.020963314920663834,0.00043039844604209065,9.02257852430921e-06
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",vein endothelial cell,0.020963314920663834,0.01011657528579235,0.0002120769495377317
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",lung multiciliated epithelial cell,0.020963314920663834,0.10350595414638519,0.0021698279306292534
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",lung multiciliated epithelial cell,0.020963314920663834,0.09738852828741074,0.0020415864419192076
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",lung multiciliated epithelial cell,0.020963314920663834,0.18617400527000427,0.0039028243627399206
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",lung multiciliated epithelial cell,0.020963314920663834,0.06405186653137207,0.0013427394442260265
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",lung multiciliated epithelial cell,0.020963314920663834,0.005472810938954353,0.00011472826008684933
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",lung multiciliated epithelial cell,0.020963314920663834,0.02393346093595028,0.0005017246585339308
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",smooth muscle cell,0.020963314920663834,0.571965754032135,0.011990298517048359
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",smooth muscle cell,0.020963314920663834,0.08600547164678574,0.0018029598286375403
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",smooth muscle cell,0.020963314920663834,0.44389525055885315,0.009305516257882118
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",smooth muscle cell,0.020963314920663834,0.016222920268774033,0.00034008617512881756
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",smooth muscle cell,0.020963314920663834,0.06872478872537613,0.0014406994450837374
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",smooth muscle cell,0.020963314920663834,0.0348949059844017,0.0007315129041671753
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",endothelial cell,0.020963314920663834,0.04382266476750374,0.0009186683455482125
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",endothelial cell,0.020963314920663834,0.28734296560287476,0.006023661233484745
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",endothelial cell,0.020963314920663834,1.3687506914138794,0.02869355119764805
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",endothelial cell,0.020963314920663834,0.01795002818107605,0.00037629209691658616
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",endothelial cell,0.020963314920663834,0.0,0.0
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",endothelial cell,0.020963314920663834,0.032519325613975525,0.0006817128742113709
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",B cell,0.020963314920663834,0.027416327968239784,0.0005747370887547731
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",B cell,0.020963314920663834,0.011772379279136658,0.00024678808404132724
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",B cell,0.020963314920663834,0.06915748119354248,0.0014497700612992048
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",B cell,0.020963314920663834,0.02003781497478485,0.00042005901923403144
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",B cell,0.020963314920663834,0.0,0.0
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",B cell,0.020963314920663834,0.006701188627630472,0.00014047912554815412
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",pulmonary alveolar type 1 cell,0.020963314920663834,0.0587434358894825,0.001231457106769085
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",pulmonary alveolar type 1 cell,0.020963314920663834,0.12368427217006683,0.002592832315713167
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",pulmonary alveolar type 1 cell,0.020963314920663834,0.41951435804367065,0.008794412016868591
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",pulmonary alveolar type 1 cell,0.020963314920663834,0.015503257513046265,0.0003249996807426214
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",pulmonary alveolar type 1 cell,0.020963314920663834,0.0,0.0
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",pulmonary alveolar type 1 cell,0.020963314920663834,0.0010918190237134695,2.2888145394972526e-05
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",club cell,0.020963314920663834,0.08631543815135956,0.0018094576662406325
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",club cell,0.020963314920663834,0.11950922757387161,0.002505309646949172
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",club cell,0.020963314920663834,0.21280433237552643,0.004461084026843309
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",club cell,0.020963314920663834,0.028953084722161293,0.0006069526425562799
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",club cell,0.020963314920663834,0.0,0.0
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",club cell,0.020963314920663834,0.005933290813118219,0.00012438144767656922
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",neutrophil,0.020963314920663834,0.014111633412539959,0.00029582661227323115
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",neutrophil,0.020963314920663834,2.2625458240509033,0.047430459409952164
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",neutrophil,0.020963314920663834,0.037097059190273285,0.0007776773418299854
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",neutrophil,0.020963314920663834,0.0,0.0
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",neutrophil,0.020963314920663834,0.0,0.0
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",neutrophil,0.020963314920663834,0.11391173303127289,0.002387967426329851
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",plasma cell,0.020963314920663834,0.03262129798531532,0.000683850550558418
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",plasma cell,0.020963314920663834,0.07067731022834778,0.0014816307229921222
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",plasma cell,0.020963314920663834,0.1007995754480362,0.0021130931563675404
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",plasma cell,0.020963314920663834,0.004957778379321098,0.00010393146658316255
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",plasma cell,0.020963314920663834,0.0,0.0
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",plasma cell,0.020963314920663834,0.0011446947464719415,2.399659570073709e-05
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",leukocyte,0.020963314920663834,0.19113506376743317,0.0040068244561553
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",leukocyte,0.020963314920663834,0.35691437125205994,0.007482108194380999
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",leukocyte,0.020963314920663834,0.33996498584747314,0.007126793265342712
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",leukocyte,0.020963314920663834,0.004113916307687759,8.624132169643417e-05
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",leukocyte,0.020963314920663834,0.005431992933154106,0.0001138725783675909
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",leukocyte,0.020963314920663834,0.0676087811589241,0.0014173041563481092
Normal,SERPINE1,LRP1,"CD8-positive, alpha-beta T cell",endothelial cell of lymphatic vessel,0.020963314920663834,0.02008569985628128,0.00042106283945031464
Normal,SERPINE1,PLAUR,"CD8-positive, alpha-beta T cell",endothelial cell of lymphatic vessel,0.020963314920663834,0.09317221492528915,0.0019531985744833946
Normal,SERPINE1,ITGAV,"CD8-positive, alpha-beta T cell",endothelial cell of lymphatic vessel,0.020963314920663834,0.6201860308647156,0.013001155108213425
Normal,SERPINE1,ITGB3,"CD8-positive, alpha-beta T cell",endothelial cell of lymphatic vessel,0.020963314920663834,0.03770211338996887,0.0007903612568043172
Normal,SERPINE1,VTN,"CD8-positive, alpha-beta T cell",endothelial cell of lymphatic vessel,0.020963314920663834,0.005374448373913765,0.00011266625369898975
Normal,SERPINE1,PLAU,"CD8-positive, alpha-beta T cell",endothelial cell of lymphatic vessel,0.020963314920663834,0.008077932521700859,0.0001693402446107939
Normal,SERPINE1,LRP1,monocyte,"CD4-positive, alpha-beta T cell",0.02895655855536461,0.014970630407333374,0.0004334979457780719
Normal,SERPINE1,PLAUR,monocyte,"CD4-positive, alpha-beta T cell",0.02895655855536461,0.06878918409347534,0.0019918980542570353
Normal,SERPINE1,ITGAV,monocyte,"CD4-positive, alpha-beta T cell",0.02895655855536461,0.1432809829711914,0.004148924257606268
Normal,SERPINE1,ITGB3,monocyte,"CD4-positive, alpha-beta T cell",0.02895655855536461,0.0004901275970041752,1.4192408343660645e-05
Normal,SERPINE1,VTN,monocyte,"CD4-positive, alpha-beta T cell",0.02895655855536461,0.0007507849368266761,2.174014844058547e-05
Normal,SERPINE1,PLAU,monocyte,"CD4-positive, alpha-beta T cell",0.02895655855536461,0.002736940048635006,7.925236423034221e-05
Normal,SERPINE1,LRP1,monocyte,natural killer cell,0.02895655855536461,0.015207733027637005,0.0004403635975904763
Normal,SERPINE1,PLAUR,monocyte,natural killer cell,0.02895655855536461,0.03888087719678879,0.0011258564190939069
Normal,SERPINE1,ITGAV,monocyte,natural killer cell,0.02895655855536461,0.12946993112564087,0.0037490036338567734
Normal,SERPINE1,ITGB3,monocyte,natural killer cell,0.02895655855536461,0.0020600573625415564,5.965217133052647e-05
Normal,SERPINE1,VTN,monocyte,natural killer cell,0.02895655855536461,0.00036771950544789433,1.0647891031112522e-05
Normal,SERPINE1,PLAU,monocyte,natural killer cell,0.02895655855536461,0.002590348245576024,7.50075705582276e-05
Normal,SERPINE1,LRP1,monocyte,capillary endothelial cell,0.02895655855536461,0.04081709682941437,0.0011819226201623678
Normal,SERPINE1,PLAUR,monocyte,capillary endothelial cell,0.02895655855536461,0.15086756646633148,0.004368605557829142
Normal,SERPINE1,ITGAV,monocyte,capillary endothelial cell,0.02895655855536461,1.0649206638336182,0.03083643689751625
Normal,SERPINE1,ITGB3,monocyte,capillary endothelial cell,0.02895655855536461,0.005221290048211813,0.00015119058662094176
Normal,SERPINE1,VTN,monocyte,capillary endothelial cell,0.02895655855536461,0.0013286990579217672,3.8474550819955766e-05
Normal,SERPINE1,PLAU,monocyte,capillary endothelial cell,0.02895655855536461,0.10289759933948517,0.002979560289531946
Normal,SERPINE1,LRP1,monocyte,macrophage,0.02895655855536461,1.0355989933013916,0.029987383633852005
Normal,SERPINE1,PLAUR,monocyte,macrophage,0.02895655855536461,1.4066904783248901,0.040732916444540024
Normal,SERPINE1,ITGAV,monocyte,macrophage,0.02895655855536461,0.4482908248901367,0.012980959378182888
Normal,SERPINE1,ITGB3,monocyte,macrophage,0.02895655855536461,0.001214474905282259,3.5167013265891e-05
Normal,SERPINE1,VTN,monocyte,macrophage,0.02895655855536461,0.02266676351428032,0.0006563514471054077
Normal,SERPINE1,PLAU,monocyte,macrophage,0.02895655855536461,0.10081015527248383,0.002919115126132965
Normal,SERPINE1,LRP1,monocyte,"CD8-positive, alpha-beta T cell",0.02895655855536461,0.018964122980833054,0.0005491357296705246
Normal,SERPINE1,PLAUR,monocyte,"CD8-positive, alpha-beta T cell",0.02895655855536461,0.05417943745851517,0.0015688500134274364
Normal,SERPINE1,ITGAV,monocyte,"CD8-positive, alpha-beta T cell",0.02895655855536461,0.1800706833600998,0.0052142273634672165
Normal,SERPINE1,ITGB3,monocyte,"CD8-positive, alpha-beta T cell",0.02895655855536461,0.0023529811296612024,6.813423533458263e-05
Normal,SERPINE1,VTN,monocyte,"CD8-positive, alpha-beta T cell",0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,"CD8-positive, alpha-beta T cell",0.02895655855536461,0.0027266780380159616,7.895521412137896e-05
Normal,SERPINE1,LRP1,monocyte,monocyte,0.02895655855536461,0.5015445351600647,0.014523003250360489
Normal,SERPINE1,PLAUR,monocyte,monocyte,0.02895655855536461,1.9285908937454224,0.05584535375237465
Normal,SERPINE1,ITGAV,monocyte,monocyte,0.02895655855536461,0.22583134472370148,0.006539298687130213
Normal,SERPINE1,ITGB3,monocyte,monocyte,0.02895655855536461,0.0019068242982029915,5.5215070460690185e-05
Normal,SERPINE1,VTN,monocyte,monocyte,0.02895655855536461,0.0002542365400586277,7.361815278272843e-06
Normal,SERPINE1,PLAU,monocyte,monocyte,0.02895655855536461,0.021660732105374336,0.0006272202590480447
Normal,SERPINE1,LRP1,monocyte,fibroblast,0.02895655855536461,1.1042487621307373,0.031975243240594864
Normal,SERPINE1,PLAUR,monocyte,fibroblast,0.02895655855536461,0.3658265173435211,0.010593077167868614
Normal,SERPINE1,ITGAV,monocyte,fibroblast,0.02895655855536461,0.48545774817466736,0.014057185500860214
Normal,SERPINE1,ITGB3,monocyte,fibroblast,0.02895655855536461,0.016091804951429367,0.0004659632977563888
Normal,SERPINE1,VTN,monocyte,fibroblast,0.02895655855536461,0.007628223858773708,0.00022088711557444185
Normal,SERPINE1,PLAU,monocyte,fibroblast,0.02895655855536461,0.0512564443051815,0.0014842102536931634
Normal,SERPINE1,LRP1,monocyte,conventional dendritic cell,0.02895655855536461,0.6445091366767883,0.018662767484784126
Normal,SERPINE1,PLAUR,monocyte,conventional dendritic cell,0.02895655855536461,1.2957876920700073,0.03752155229449272
Normal,SERPINE1,ITGAV,monocyte,conventional dendritic cell,0.02895655855536461,0.5384222269058228,0.015590854920446873
Normal,SERPINE1,ITGB3,monocyte,conventional dendritic cell,0.02895655855536461,0.0274202860891819,0.0007939971401356161
Normal,SERPINE1,VTN,monocyte,conventional dendritic cell,0.02895655855536461,0.006924258079379797,0.00020050269085913897
Normal,SERPINE1,PLAU,monocyte,conventional dendritic cell,0.02895655855536461,0.3481919765472412,0.010082441382110119
Normal,SERPINE1,LRP1,monocyte,mast cell,0.02895655855536461,0.014076117426156998,0.0004075959150213748
Normal,SERPINE1,PLAUR,monocyte,mast cell,0.02895655855536461,0.6777046322822571,0.01962399296462536
Normal,SERPINE1,ITGAV,monocyte,mast cell,0.02895655855536461,0.3965514004230499,0.011482764035463333
Normal,SERPINE1,ITGB3,monocyte,mast cell,0.02895655855536461,0.034890614449977875,0.0010103121167048812
Normal,SERPINE1,VTN,monocyte,mast cell,0.02895655855536461,0.0005058146198280156,1.4646650924987625e-05
Normal,SERPINE1,PLAU,monocyte,mast cell,0.02895655855536461,0.04867101460695267,0.0014093450736254454
Normal,SERPINE1,LRP1,monocyte,pulmonary alveolar type 2 cell,0.02895655855536461,0.04979923740029335,0.0014420145889744163
Normal,SERPINE1,PLAUR,monocyte,pulmonary alveolar type 2 cell,0.02895655855536461,0.08510953187942505,0.0024644790682941675
Normal,SERPINE1,ITGAV,monocyte,pulmonary alveolar type 2 cell,0.02895655855536461,0.3477472960948944,0.010069564916193485
Normal,SERPINE1,ITGB3,monocyte,pulmonary alveolar type 2 cell,0.02895655855536461,0.001568294013850391,4.5412398321786895e-05
Normal,SERPINE1,VTN,monocyte,pulmonary alveolar type 2 cell,0.02895655855536461,0.001968085067346692,5.698897075490095e-05
Normal,SERPINE1,PLAU,monocyte,pulmonary alveolar type 2 cell,0.02895655855536461,0.0009738014778122306,2.81979391729692e-05
Normal,SERPINE1,LRP1,monocyte,vein endothelial cell,0.02895655855536461,0.01389493141323328,0.0004023493966087699
Normal,SERPINE1,PLAUR,monocyte,vein endothelial cell,0.02895655855536461,0.36070504784584045,0.010444777086377144
Normal,SERPINE1,ITGAV,monocyte,vein endothelial cell,0.02895655855536461,1.3018479347229004,0.03769703581929207
Normal,SERPINE1,ITGB3,monocyte,vein endothelial cell,0.02895655855536461,0.14101922512054443,0.004083431325852871
Normal,SERPINE1,VTN,monocyte,vein endothelial cell,0.02895655855536461,0.00043039844604209065,1.2462857739592437e-05
Normal,SERPINE1,PLAU,monocyte,vein endothelial cell,0.02895655855536461,0.01011657528579235,0.00029294120031408966
Normal,SERPINE1,LRP1,monocyte,lung multiciliated epithelial cell,0.02895655855536461,0.10350595414638519,0.002997176256030798
Normal,SERPINE1,PLAUR,monocyte,lung multiciliated epithelial cell,0.02895655855536461,0.09738852828741074,0.002820036606863141
Normal,SERPINE1,ITGAV,monocyte,lung multiciliated epithelial cell,0.02895655855536461,0.18617400527000427,0.005390958394855261
Normal,SERPINE1,ITGB3,monocyte,lung multiciliated epithelial cell,0.02895655855536461,0.06405186653137207,0.0018547215731814504
Normal,SERPINE1,VTN,monocyte,lung multiciliated epithelial cell,0.02895655855536461,0.005472810938954353,0.00015847377653699368
Normal,SERPINE1,PLAU,monocyte,lung multiciliated epithelial cell,0.02895655855536461,0.02393346093595028,0.0006930306553840637
Normal,SERPINE1,LRP1,monocyte,smooth muscle cell,0.02895655855536461,0.571965754032135,0.01656216010451317
Normal,SERPINE1,PLAUR,monocyte,smooth muscle cell,0.02895655855536461,0.08600547164678574,0.0024904224555939436
Normal,SERPINE1,ITGAV,monocyte,smooth muscle cell,0.02895655855536461,0.44389525055885315,0.012853679247200489
Normal,SERPINE1,ITGB3,monocyte,smooth muscle cell,0.02895655855536461,0.016222920268774033,0.0004697599506471306
Normal,SERPINE1,VTN,monocyte,smooth muscle cell,0.02895655855536461,0.06872478872537613,0.0019900333136320114
Normal,SERPINE1,PLAU,monocyte,smooth muscle cell,0.02895655855536461,0.0348949059844017,0.0010104363318532705
Normal,SERPINE1,LRP1,monocyte,endothelial cell,0.02895655855536461,0.04382266476750374,0.001268953550606966
Normal,SERPINE1,PLAUR,monocyte,endothelial cell,0.02895655855536461,0.28734296560287476,0.008320463821291924
Normal,SERPINE1,ITGAV,monocyte,endothelial cell,0.02895655855536461,1.3687506914138794,0.03963430970907211
Normal,SERPINE1,ITGB3,monocyte,endothelial cell,0.02895655855536461,0.01795002818107605,0.0005197710706852376
Normal,SERPINE1,VTN,monocyte,endothelial cell,0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,endothelial cell,0.02895655855536461,0.032519325613975525,0.0009416477405466139
Normal,SERPINE1,LRP1,monocyte,B cell,0.02895655855536461,0.027416327968239784,0.0007938825292512774
Normal,SERPINE1,PLAUR,monocyte,B cell,0.02895655855536461,0.011772379279136658,0.0003408875782042742
Normal,SERPINE1,ITGAV,monocyte,B cell,0.02895655855536461,0.06915748119354248,0.002002562629058957
Normal,SERPINE1,ITGB3,monocyte,B cell,0.02895655855536461,0.02003781497478485,0.0005802261875942349
Normal,SERPINE1,VTN,monocyte,B cell,0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,B cell,0.02895655855536461,0.006701188627630472,0.00019404335762374103
Normal,SERPINE1,LRP1,monocyte,pulmonary alveolar type 1 cell,0.02895655855536461,0.0587434358894825,0.0017010077135637403
Normal,SERPINE1,PLAUR,monocyte,pulmonary alveolar type 1 cell,0.02895655855536461,0.12368427217006683,0.003581470809876919
Normal,SERPINE1,ITGAV,monocyte,pulmonary alveolar type 1 cell,0.02895655855536461,0.41951435804367065,0.012147692032158375
Normal,SERPINE1,ITGB3,monocyte,pulmonary alveolar type 1 cell,0.02895655855536461,0.015503257513046265,0.0004489209968596697
Normal,SERPINE1,VTN,monocyte,pulmonary alveolar type 1 cell,0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,pulmonary alveolar type 1 cell,0.02895655855536461,0.0010918190237134695,3.161532004014589e-05
Normal,SERPINE1,LRP1,monocyte,club cell,0.02895655855536461,0.08631543815135956,0.0024993980769068003
Normal,SERPINE1,PLAUR,monocyte,club cell,0.02895655855536461,0.11950922757387161,0.003460576059296727
Normal,SERPINE1,ITGAV,monocyte,club cell,0.02895655855536461,0.21280433237552643,0.00616208091378212
Normal,SERPINE1,ITGB3,monocyte,club cell,0.02895655855536461,0.028953084722161293,0.0008383817039430141
Normal,SERPINE1,VTN,monocyte,club cell,0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,club cell,0.02895655855536461,0.005933290813118219,0.000171807681908831
Normal,SERPINE1,LRP1,monocyte,neutrophil,0.02895655855536461,0.014111633412539959,0.00040862432797439396
Normal,SERPINE1,PLAUR,monocyte,neutrophil,0.02895655855536461,2.2625458240509033,0.06551554054021835
Normal,SERPINE1,ITGAV,monocyte,neutrophil,0.02895655855536461,0.037097059190273285,0.0010742031736299396
Normal,SERPINE1,ITGB3,monocyte,neutrophil,0.02895655855536461,0.0,0.0
Normal,SERPINE1,VTN,monocyte,neutrophil,0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,neutrophil,0.02895655855536461,0.11391173303127289,0.003298491705209017
Normal,SERPINE1,LRP1,monocyte,plasma cell,0.02895655855536461,0.03262129798531532,0.0009446004987694323
Normal,SERPINE1,PLAUR,monocyte,plasma cell,0.02895655855536461,0.07067731022834778,0.0020465715788304806
Normal,SERPINE1,ITGAV,monocyte,plasma cell,0.02895655855536461,0.1007995754480362,0.0029188087210059166
Normal,SERPINE1,ITGB3,monocyte,plasma cell,0.02895655855536461,0.004957778379321098,0.00014356020255945623
Normal,SERPINE1,VTN,monocyte,plasma cell,0.02895655855536461,0.0,0.0
Normal,SERPINE1,PLAU,monocyte,plasma cell,0.02895655855536461,0.0011446947464719415,3.314642162877135e-05
Normal,SERPINE1,LRP1,monocyte,leukocyte,0.02895655855536461,0.19113506376743317,0.0055346135050058365
Normal,SERPINE1,PLAUR,monocyte,leukocyte,0.02895655855536461,0.35691437125205994,0.010335012339055538
Normal,SERPINE1,ITGAV,monocyte,leukocyte,0.02895655855536461,0.33996498584747314,0.009844215586781502
Normal,SERPINE1,ITGB3,monocyte,leukocyte,0.02895655855536461,0.004113916307687759,0.00011912485933862627
Normal,SERPINE1,VTN,monocyte,leukocyte,0.02895655855536461,0.005431992933154106,0.00015729182632640004
Normal,SERPINE1,PLAU,monocyte,leukocyte,0.02895655855536461,0.0676087811589241,0.0019577175844460726
Normal,SERPINE1,LRP1,monocyte,endothelial cell of lymphatic vessel,0.02895655855536461,0.02008569985628128,0.0005816127522848547
Normal,SERPINE1,PLAUR,monocyte,endothelial cell of lymphatic vessel,0.02895655855536461,0.09317221492528915,0.002697946736589074
Normal,SERPINE1,ITGAV,monocyte,endothelial cell of lymphatic vessel,0.02895655855536461,0.6201860308647156,0.01795845292508602
Normal,SERPINE1,ITGB3,monocyte,endothelial cell of lymphatic vessel,0.02895655855536461,0.03770211338996887,0.0010917234467342496
Normal,SERPINE1,VTN,monocyte,endothelial cell of lymphatic vessel,0.02895655855536461,0.005374448373913765,0.00015562553016934544
Normal,SERPINE1,PLAU,monocyte,endothelial cell of lymphatic vessel,0.02895655855536461,0.008077932521700859,0.00023390912974718958
Normal,SERPINE1,LRP1,fibroblast,"CD4-positive, alpha-beta T cell",0.4689750373363495,0.014970630407333374,0.007020852062851191
Normal,SERPINE1,PLAUR,fibroblast,"CD4-positive, alpha-beta T cell",0.4689750373363495,0.06878918409347534,0.032260410487651825
Normal,SERPINE1,ITGAV,fibroblast,"CD4-positive, alpha-beta T cell",0.4689750373363495,0.1432809829711914,0.06719520688056946
Normal,SERPINE1,ITGB3,fibroblast,"CD4-positive, alpha-beta T cell",0.4689750373363495,0.0004901275970041752,0.00022985761461313814
Normal,SERPINE1,VTN,fibroblast,"CD4-positive, alpha-beta T cell",0.4689750373363495,0.0007507849368266761,0.000352099392330274
Normal,SERPINE1,PLAU,fibroblast,"CD4-positive, alpha-beta T cell",0.4689750373363495,0.002736940048635006,0.001283556572161615
Normal,SERPINE1,LRP1,fibroblast,natural killer cell,0.4689750373363495,0.015207733027637005,0.007132047321647406
Normal,SERPINE1,PLAUR,fibroblast,natural killer cell,0.4689750373363495,0.03888087719678879,0.018234161660075188
Normal,SERPINE1,ITGAV,fibroblast,natural killer cell,0.4689750373363495,0.12946993112564087,0.06071816757321358
Normal,SERPINE1,ITGB3,fibroblast,natural killer cell,0.4689750373363495,0.0020600573625415564,0.0009661155054345727
Normal,SERPINE1,VTN,fibroblast,natural killer cell,0.4689750373363495,0.00036771950544789433,0.00017245126946363598
Normal,SERPINE1,PLAU,fibroblast,natural killer cell,0.4689750373363495,0.002590348245576024,0.0012148086680099368
Normal,SERPINE1,LRP1,fibroblast,capillary endothelial cell,0.4689750373363495,0.04081709682941437,0.01914219930768013
Normal,SERPINE1,PLAUR,fibroblast,capillary endothelial cell,0.4689750373363495,0.15086756646633148,0.07075311988592148
Normal,SERPINE1,ITGAV,fibroblast,capillary endothelial cell,0.4689750373363495,1.0649206638336182,0.49942120909690857
Normal,SERPINE1,ITGB3,fibroblast,capillary endothelial cell,0.4689750373363495,0.005221290048211813,0.0024486547335982323
Normal,SERPINE1,VTN,fibroblast,capillary endothelial cell,0.4689750373363495,0.0013286990579217672,0.0006231266888789833
Normal,SERPINE1,PLAU,fibroblast,capillary endothelial cell,0.4689750373363495,0.10289759933948517,0.04825640469789505
Normal,SERPINE1,LRP1,fibroblast,macrophage,0.4689750373363495,1.0355989933013916,0.4856700897216797
Normal,SERPINE1,PLAUR,fibroblast,macrophage,0.4689750373363495,1.4066904783248901,0.659702718257904
Normal,SERPINE1,ITGAV,fibroblast,macrophage,0.4689750373363495,0.4482908248901367,0.21023720502853394
Normal,SERPINE1,ITGB3,fibroblast,macrophage,0.4689750373363495,0.001214474905282259,0.0005695584113709629
Normal,SERPINE1,VTN,fibroblast,macrophage,0.4689750373363495,0.02266676351428032,0.010630146600306034
Normal,SERPINE1,PLAU,fibroblast,macrophage,0.4689750373363495,0.10081015527248383,0.04727744683623314
Normal,SERPINE1,LRP1,fibroblast,"CD8-positive, alpha-beta T cell",0.4689750373363495,0.018964122980833054,0.008893700316548347
Normal,SERPINE1,PLAUR,fibroblast,"CD8-positive, alpha-beta T cell",0.4689750373363495,0.05417943745851517,0.025408804416656494
Normal,SERPINE1,ITGAV,fibroblast,"CD8-positive, alpha-beta T cell",0.4689750373363495,0.1800706833600998,0.08444865792989731
Normal,SERPINE1,ITGB3,fibroblast,"CD8-positive, alpha-beta T cell",0.4689750373363495,0.0023529811296612024,0.001103489426895976
Normal,SERPINE1,VTN,fibroblast,"CD8-positive, alpha-beta T cell",0.4689750373363495,0.0,0.0
Normal,SERPINE1,PLAU,fibroblast,"CD8-positive, alpha-beta T cell",0.4689750373363495,0.0027266780380159616,0.0012787439627572894
Normal,SERPINE1,LRP1,fibroblast,monocyte,0.4689750373363495,0.5015445351600647,0.23521186411380768
Normal,SERPINE1,PLAUR,fibroblast,monocyte,0.4689750373363495,1.9285908937454224,0.9044609665870667
Normal,SERPINE1,ITGAV,fibroblast,monocyte,0.4689750373363495,0.22583134472370148,0.10590926557779312
Normal,SERPINE1,ITGB3,fibroblast,monocyte,0.4689750373363495,0.0019068242982029915,0.0008942529675550759
Normal,SERPINE1,VTN,fibroblast,monocyte,0.4689750373363495,0.0002542365400586277,0.00011923059355467558
Normal,SERPINE1,PLAU,fibroblast,monocyte,0.4689750373363495,0.021660732105374336,0.010158342309296131
